Trade #,Type,Signal,Date/Time,Price USDT,Contracts,Profit USDT,Profit %,Cum. Profit USDT,Cum. Profit %,Run-up USDT,Run-up %,Drawdown USDT,Drawdown %
100,Entry Long,Long,2022-03-27 00:00,44697.63,0.04538,-7.47,-0.37,1507.08,-0.01,1.17,0.06,8.68,0.43
99,Exit Long,Close entry(s) order Long,2022-03-25 15:00,44328.43,0.0455,-14.92,-0.74,1514.55,-0.01,21.53,1.06,27.66,1.36
99,Entry Long,Long,2022-03-25 09:00,44585.28,0.0455,-14.92,-0.74,1514.55,-0.01,21.53,1.06,27.66,1.36
98,Exit Long,Close entry(s) order Long,2022-03-24 09:00,42968.42,0.04731,0.80,0.04,1529.47,0.00,26.54,1.31,12.63,0.62
98,Entry Long,Long,2022-03-23 21:00,42882.76,0.04731,0.80,0.04,1529.47,0.00,26.54,1.31,12.63,0.62
97,Exit Long,Close entry(s) order Long,2022-03-20 00:00,41815.00,0.04809,-21.33,-1.05,1528.67,-0.02,6.45,0.32,24.51,1.21
97,Entry Long,Long,2022-03-19 18:00,42191.28,0.04809,-21.33,-1.05,1528.67,-0.02,6.45,0.32,24.51,1.21
96,Exit Long,Close entry(s) order Long,2022-03-19 03:00,41737.20,0.04871,0.42,0.02,1550.00,0.00,30.68,1.51,9.54,0.47
96,Entry Long,Long,2022-03-18 15:00,41661.87,0.04871,0.42,0.02,1550.00,0.00,30.68,1.51,9.54,0.47
95,Exit Long,Close entry(s) order Long,2022-03-16 15:00,40426.70,0.05158,53.73,2.65,1549.58,0.05,95.01,4.68,4.89,0.24
95,Entry Long,Long,2022-03-16 03:00,39321.24,0.05158,53.73,2.65,1549.58,0.05,95.01,4.68,4.89,0.24
94,Exit Long,Close entry(s) order Long,2022-03-16 03:00,39321.24,0.05195,11.69,0.58,1495.85,0.01,137.84,6.79,12.27,0.60
94,Entry Long,Long,2022-03-15 12:00,39033.47,0.05195,11.69,0.58,1495.85,0.01,137.84,6.79,12.27,0.60
93,Exit Short,Long,2022-03-15 12:00,39033.47,0.05288,-38.77,-1.91,1484.16,-0.04,1.66,0.08,45.30,2.23
93,Entry Short,Short,2022-03-15 06:00,38362.14,0.05288,-38.77,-1.91,1484.16,-0.04,1.66,0.08,45.30,2.23
92,Exit Long,Close entry(s) order Long,2022-03-14 21:00,39671.37,0.05114,-3.25,-0.16,1522.93,0.00,0,0.00,1.62,0.08
92,Entry Long,Long,2022-03-14 21:00,39671.37,0.05114,-3.25,-0.16,1522.93,0.00,0,0.00,1.62,0.08
91,Exit Long,Close entry(s) order Long,2022-03-14 15:00,38736.42,0.05273,10.90,0.54,1526.18,0.01,42.25,2.08,2.10,0.10
91,Entry Long,Long,2022-03-14 03:00,38468.02,0.05273,10.90,0.54,1526.18,0.01,42.25,2.08,2.10,0.10
90,Exit Short,Close entry(s) order Short,2022-03-14 03:00,38468.02,0.05207,21.61,1.06,1515.28,0.02,70.75,3.49,7.98,0.39
90,Entry Short,Short,2022-03-13 15:00,38944.97,0.05207,21.61,1.06,1515.28,0.02,70.75,3.49,7.98,0.39
89,Exit Short,Close entry(s) order Short,2022-03-13 15:00,38944.97,0.05191,3.09,0.15,1493.67,0.00,34.55,1.70,3.13,0.15
89,Entry Short,Short,2022-03-13 06:00,39066.85,0.05191,3.09,0.15,1493.67,0.00,34.55,1.70,3.13,0.15
88,Exit Long,Close entry(s) order Long,2022-03-13 06:00,39066.85,0.05225,10.30,0.51,1490.58,0.01,24.64,1.21,7.04,0.35
88,Entry Long,Long,2022-03-12 21:00,38807.35,0.05225,10.30,0.51,1490.58,0.01,24.64,1.21,7.04,0.35
87,Exit Short,Long,2022-03-12 21:00,38807.35,0.05225,-3.24,-0.16,1480.28,0.00,0,0.00,1.62,0.08
87,Entry Short,Short,2022-03-12 21:00,38807.35,0.05225,-3.24,-0.16,1480.28,0.00,0,0.00,1.62,0.08
86,Exit Long,Close entry(s) order Long,2022-03-09 12:00,42208.71,0.05138,140.40,6.93,1483.52,0.14,159.43,7.87,3.58,0.18
86,Entry Long,Long,2022-03-09 00:00,39410.93,0.05138,140.40,6.93,1483.52,0.14,159.43,7.87,3.58,0.18
85,Exit Short,Close entry(s) order Short,2022-03-08 00:00,38614.61,0.0539,-58.51,-2.89,1343.13,-0.06,3.21,0.16,76.11,3.75
85,Entry Short,Short,2022-03-07 18:00,37590.00,0.0539,-58.51,-2.89,1343.13,-0.06,3.21,0.16,76.11,3.75
84,Exit Short,Close entry(s) order Short,2022-03-07 06:00,38160.13,0.05273,10.51,0.52,1401.64,0.01,42.82,2.11,8.74,0.43
84,Entry Short,Short,2022-03-06 21:00,38420.80,0.05273,10.51,0.52,1401.64,0.01,42.82,2.11,8.74,0.43
83,Exit Short,Close entry(s) order Short,2022-03-06 15:00,39004.28,0.05285,-37.72,-1.86,1391.13,-0.04,1.36,0.07,55.31,2.73
83,Entry Short,Short,2022-03-06 09:00,38352.48,0.05285,-37.72,-1.86,1391.13,-0.04,1.36,0.07,55.31,2.73
82,Exit Short,Close entry(s) order Short,2022-02-28 03:00,37829.44,0.0513,81.49,4.02,1428.84,0.08,125.59,6.20,20.90,1.03
82,Entry Short,Short,2022-02-27 09:00,39479.80,0.0513,81.49,4.02,1428.84,0.08,125.59,6.20,20.90,1.03
81,Exit Long,Short,2022-02-27 09:00,39479.80,0.0513,-3.24,-0.16,1347.35,0.00,0,0.00,1.62,0.08
81,Entry Long,Long,2022-02-27 09:00,39479.80,0.0513,-3.24,-0.16,1347.35,0.00,0,0.00,1.62,0.08
80,Exit Long,Close entry(s) order Long,2022-02-25 03:00,38453.38,0.05271,-1.59,-0.08,1350.59,0.00,30.43,1.50,37.10,1.83
80,Entry Long,Long,2022-02-24 18:00,38421.98,0.05271,-1.59,-0.08,1350.59,0.00,30.43,1.50,37.10,1.83
79,Exit Short,Close entry(s) order Short,2022-02-24 09:00,35442.23,0.05311,137.21,6.78,1352.18,0.14,198.19,9.79,2.97,0.15
79,Entry Short,Short,2022-02-23 15:00,38084.48,0.05311,137.21,6.78,1352.18,0.14,198.19,9.79,2.97,0.15
78,Exit Short,Close entry(s) order Short,2022-02-22 06:00,37108.85,0.05381,21.93,1.08,1214.97,0.02,64.36,3.18,93.47,4.62
78,Entry Short,Short,2022-02-21 09:00,37576.10,0.05381,21.93,1.08,1214.97,0.02,64.36,3.18,93.47,4.62
77,Exit Short,Close entry(s) order Short,2022-02-20 15:00,38279.31,0.05136,51.80,2.56,1193.05,0.05,67.71,3.35,6.41,0.32
77,Entry Short,Short,2022-02-20 03:00,39349.91,0.05136,51.80,2.56,1193.05,0.05,67.71,3.35,6.41,0.32
76,Exit Long,Close entry(s) order Long,2022-02-15 21:00,44544.85,0.04537,-3.23,-0.16,1141.25,0.00,0,0.00,1.62,0.08
76,Entry Long,Long,2022-02-15 21:00,44544.85,0.04537,-3.23,-0.16,1141.25,0.00,0,0.00,1.62,0.08
75,Exit Long,Close entry(s) order Long,2022-02-15 15:00,43924.99,0.04788,80.23,3.97,1144.48,0.08,109.44,5.41,5.47,0.27
75,Entry Long,Long,2022-02-14 18:00,42180.51,0.04788,80.23,3.97,1144.48,0.08,109.44,5.41,5.47,0.27
74,Exit Long,Close entry(s) order Long,2022-02-14 18:00,42180.51,0.0475,-19.34,-0.96,1064.26,-0.02,12.56,0.62,35.66,1.76
74,Entry Long,Long,2022-02-14 12:00,42519.99,0.0475,-19.34,-0.96,1064.26,-0.02,12.56,0.62,35.66,1.76
73,Exit Short,Close entry(s) order Short,2022-02-14 06:00,42033.61,0.04803,-2.27,-0.11,1083.60,0.00,22.55,1.12,18.97,0.94
73,Entry Short,Short,2022-02-13 21:00,42053.65,0.04803,-2.27,-0.11,1083.60,0.00,22.55,1.12,18.97,0.94
72,Exit Short,Close entry(s) order Short,2022-02-12 06:00,42278.60,0.04771,-0.36,-0.02,1085.87,0.00,29.38,1.45,20.56,1.02
72,Entry Short,Short,2022-02-11 18:00,42338.65,0.04771,-0.36,-0.02,1085.87,0.00,29.38,1.45,20.56,1.02
71,Exit Short,Close entry(s) order Short,2022-02-11 09:00,43357.53,0.04452,84.67,4.19,1086.23,0.08,119.94,5.94,4.71,0.23
71,Entry Short,Short,2022-02-10 15:00,45330.43,0.04452,84.67,4.19,1086.23,0.08,119.94,5.94,4.71,0.23
70,Exit Long,Short,2022-02-10 15:00,45330.43,0.04452,-3.23,-0.16,1001.56,0.00,0,0.00,1.61,0.08
70,Entry Long,Long,2022-02-10 15:00,45330.43,0.04452,-3.23,-0.16,1001.56,0.00,0,0.00,1.61,0.08
69,Exit Long,Close entry(s) order Long,2022-02-10 00:00,43800.00,0.04578,-16.60,-0.82,1004.79,-0.02,30.73,1.52,25.09,1.24
69,Entry Long,Long,2022-02-09 12:00,44092.39,0.04578,-16.60,-0.82,1004.79,-0.02,30.73,1.52,25.09,1.24
68,Exit Long,Close entry(s) order Long,2022-02-07 21:00,43839.99,0.0476,66.17,3.28,1021.39,0.07,99.28,4.92,36.60,1.81
68,Entry Long,Long,2022-02-06 21:00,42380.87,0.0476,66.17,3.28,1021.39,0.07,99.28,4.92,36.60,1.81
67,Exit Long,Close entry(s) order Long,2022-02-05 03:00,41525.26,0.05532,281.88,14.00,955.22,0.28,305.21,15.16,2.14,0.11
67,Entry Long,Long,2022-02-03 18:00,36367.43,0.05532,281.88,14.00,955.22,0.28,305.21,15.16,2.14,0.11
66,Exit Short,Long,2022-02-03 18:00,36367.43,0.05532,-3.22,-0.16,673.34,0.00,0,0.00,1.61,0.08
66,Entry Short,Short,2022-02-03 18:00,36367.43,0.05532,-3.22,-0.16,673.34,0.00,0,0.00,1.61,0.08
65,Exit Long,Close entry(s) order Long,2022-02-01 15:00,38868.01,0.05176,-3.22,-0.16,676.56,0.00,0,0.00,1.61,0.08
65,Entry Long,Long,2022-02-01 15:00,38868.01,0.05176,-3.22,-0.16,676.56,0.00,0,0.00,1.61,0.08
64,Exit Long,Close entry(s) order Long,2022-02-01 03:00,38452.89,0.05361,47.24,2.35,679.78,0.05,64.50,3.20,1.61,0.08
64,Entry Long,Long,2022-01-31 12:00,37510.85,0.05361,47.24,2.35,679.78,0.05,64.50,3.20,1.61,0.08
63,Exit Long,Close entry(s) order Long,2022-01-30 00:00,37951.79,0.05246,-23.57,-1.17,632.53,-0.02,18.36,0.91,33.22,1.65
63,Entry Long,Long,2022-01-29 18:00,38340.03,0.05246,-23.57,-1.17,632.53,-0.02,18.36,0.91,33.22,1.65
62,Exit Long,Close entry(s) order Long,2022-01-28 06:00,36658.46,0.05414,-30.36,-1.51,656.10,-0.03,16.79,0.83,41.16,2.04
62,Entry Long,Long,2022-01-27 21:00,37160.11,0.05414,-30.36,-1.51,656.10,-0.03,16.79,0.83,41.16,2.04
61,Exit Short,Close entry(s) order Short,2022-01-27 06:00,36449.99,0.05285,80.93,4.02,686.46,0.08,132.31,6.58,48.07,2.39
61,Entry Short,Short,2022-01-26 15:00,38040.90,0.05285,80.93,4.02,686.46,0.08,132.31,6.58,48.07,2.39
60,Exit Long,Close entry(s) order Long,2022-01-26 15:00,38040.90,0.05345,20.33,1.01,605.53,0.02,46.44,2.31,27.83,1.38
60,Entry Long,Long,2022-01-26 03:00,37600.01,0.05345,20.33,1.01,605.53,0.02,46.44,2.31,27.83,1.38
59,Exit Long,Close entry(s) order Long,2022-01-25 03:00,36054.81,0.05682,36.06,1.79,585.19,0.04,122.65,6.10,11.44,0.57
59,Entry Long,Long,2022-01-24 15:00,35363.11,0.05682,36.06,1.79,585.19,0.04,122.65,6.10,11.44,0.57
58,Exit Short,Long,2022-01-24 15:00,35363.11,0.05749,-26.42,-1.31,549.14,-0.03,115.82,5.76,34.72,1.73
58,Entry Short,Short,2022-01-24 06:00,34959.79,0.05749,-26.42,-1.31,549.14,-0.03,115.82,5.76,34.72,1.73
57,Exit Short,Close entry(s) order Short,2022-01-22 18:00,35287.50,0.05742,-19.21,-0.95,575.56,-0.02,42.37,2.11,29.90,1.49
57,Entry Short,Short,2022-01-22 12:00,35009.27,0.05742,-19.21,-0.95,575.56,-0.02,42.37,2.11,29.90,1.49
56,Exit Short,Close entry(s) order Short,2022-01-21 09:00,38898.19,0.04937,84.87,4.22,594.76,0.08,119.89,5.96,22.30,1.11
56,Entry Short,Short,2022-01-20 21:00,40680.92,0.04937,84.87,4.22,594.76,0.08,119.89,5.96,22.30,1.11
55,Exit Short,Close entry(s) order Short,2022-01-20 00:00,41983.26,0.04825,-20.30,-1.01,509.89,-0.02,0,0.00,22.82,1.13
55,Entry Short,Short,2022-01-19 18:00,41629.35,0.04825,-20.30,-1.01,509.89,-0.02,0,0.00,22.82,1.13
54,Exit Short,Close entry(s) order Short,2022-01-19 06:00,41368.68,0.04856,-3.21,-0.16,530.20,0.00,0,0.00,1.61,0.08
54,Entry Short,Short,2022-01-19 06:00,41368.68,0.04856,-3.21,-0.16,530.20,0.00,0,0.00,1.61,0.08
53,Exit Short,Close entry(s) order Short,2022-01-18 18:00,41784.97,0.04816,-6.41,-0.32,533.41,-0.01,20.97,1.04,17.56,0.87
53,Entry Short,Short,2022-01-18 06:00,41718.73,0.04816,-6.41,-0.32,533.41,-0.01,20.97,1.04,17.56,0.87
52,Exit Long,Close entry(s) order Long,2022-01-17 00:00,42918.60,0.04641,-20.90,-1.04,539.82,-0.02,6.51,0.32,27.12,1.35
52,Entry Long,Long,2022-01-16 12:00,43300.01,0.04641,-20.90,-1.04,539.82,-0.02,6.51,0.32,27.12,1.35
51,Exit Long,Close entry(s) order Long,2022-01-15 03:00,42985.97,0.04676,-2.74,-0.14,560.72,0.00,20.50,1.02,13.90,0.69
51,Entry Long,Long,2022-01-14 12:00,42975.89,0.04676,-2.74,-0.14,560.72,0.00,20.50,1.02,13.90,0.69
50,Exit Short,Close entry(s) order Short,2022-01-14 03:00,42895.00,0.04693,-6.64,-0.33,563.47,-0.01,22.37,1.11,8.22,0.41
50,Entry Short,Short,2022-01-13 15:00,42822.12,0.04693,-6.64,-0.33,563.47,-0.01,22.37,1.11,8.22,0.41
49,Exit Long,Close entry(s) order Long,2022-01-13 00:00,43587.62,0.04679,27.25,1.36,570.10,0.03,63.25,3.15,4.50,0.22
49,Entry Long,Long,2022-01-12 09:00,42935.92,0.04679,27.25,1.36,570.10,0.03,63.25,3.15,4.50,0.22
48,Exit Long,Close entry(s) order Long,2022-01-12 00:00,42559.34,0.04722,-2.73,-0.14,542.85,0.00,24.19,1.20,10.86,0.54
48,Entry Long,Long,2022-01-11 15:00,42549.01,0.04722,-2.73,-0.14,542.85,0.00,24.19,1.20,10.86,0.54
47,Exit Long,Close entry(s) order Long,2022-01-11 09:00,41809.99,0.04816,1.27,0.06,545.58,0.00,42.26,2.10,12.05,0.60
47,Entry Long,Long,2022-01-10 18:00,41716.81,0.04816,1.27,0.06,545.58,0.00,42.26,2.10,12.05,0.60
46,Exit Short,Close entry(s) order Short,2022-01-10 18:00,41716.81,0.04804,1.22,0.06,544.31,0.00,102.11,5.08,16.63,0.83
46,Entry Short,Short,2022-01-10 06:00,41808.96,0.04804,1.22,0.06,544.31,0.00,102.11,5.08,16.63,0.83
45,Exit Long,Close entry(s) order Long,2022-01-09 21:00,41864.62,0.04773,-14.18,-0.71,543.09,-0.01,31.43,1.56,17.27,0.86
45,Entry Long,Long,2022-01-09 15:00,42094.48,0.04773,-14.18,-0.71,543.09,-0.01,31.43,1.56,17.27,0.86
44,Exit Short,Close entry(s) order Short,2022-01-08 21:00,41679.74,0.04922,-44.48,-2.21,557.27,-0.04,15.18,0.75,73.37,3.65
44,Entry Short,Short,2022-01-08 15:00,40842.11,0.04922,-44.48,-2.21,557.27,-0.04,15.18,0.75,73.37,3.65
43,Exit Short,Close entry(s) order Short,2022-01-06 06:00,43055.42,0.04299,153.14,7.62,601.75,0.15,178.50,8.89,7.31,0.36
43,Entry Short,Short,2022-01-05 12:00,46689.52,0.04299,153.14,7.62,601.75,0.15,178.50,8.89,7.31,0.36
42,Exit Long,Short,2022-01-05 12:00,46689.52,0.04299,-3.21,-0.16,448.60,0.00,0,0.00,1.61,0.08
42,Entry Long,Long,2022-01-05 12:00,46689.52,0.04299,-3.21,-0.16,448.60,0.00,0,0.00,1.61,0.08
41,Exit Long,Close entry(s) order Long,2022-01-05 06:00,46636.78,0.04304,-3.21,-0.16,451.81,0.00,0,0.00,1.61,0.08
41,Entry Long,Long,2022-01-05 06:00,46636.78,0.04304,-3.21,-0.16,451.81,0.00,0,0.00,1.61,0.08
40,Exit Short,Long,2022-01-05 06:00,46636.78,0.04381,-38.50,-1.92,455.03,-0.04,3.20,0.16,38.83,1.93
40,Entry Short,Short,2022-01-04 21:00,45832.01,0.04381,-38.50,-1.92,455.03,-0.04,3.20,0.16,38.83,1.93
39,Exit Short,Close entry(s) order Short,2022-01-04 03:00,46148.23,0.04236,48.92,2.44,493.52,0.05,69.64,3.47,9.74,0.48
39,Entry Short,Short,2022-01-03 09:00,47378.00,0.04236,48.92,2.44,493.52,0.05,69.64,3.47,9.74,0.48
38,Exit Long,Short,2022-01-03 09:00,47378.00,0.04236,-3.21,-0.16,444.60,0.00,0,0.00,1.61,0.08
38,Entry Long,Long,2022-01-03 09:00,47378.00,0.04236,-3.21,-0.16,444.60,0.00,0,0.00,1.61,0.08
37,Exit Short,Long,2022-01-03 09:00,47378.00,0.04271,-19.37,-0.96,447.81,-0.02,10.25,0.51,20.04,1.00
37,Entry Short,Short,2022-01-03 00:00,46999.98,0.04271,-19.37,-0.96,447.81,-0.02,10.25,0.51,20.04,1.00
36,Exit Short,Close entry(s) order Short,2022-01-02 18:00,47007.14,0.04271,-3.21,-0.16,467.18,0.00,0,0.00,1.61,0.08
36,Entry Short,Short,2022-01-02 18:00,47007.14,0.04271,-3.21,-0.16,467.18,0.00,0,0.00,1.61,0.08
35,Exit Short,Close entry(s) order Short,2022-01-02 12:00,47112.54,0.04261,-3.21,-0.16,470.39,0.00,0,0.00,1.61,0.08
35,Entry Short,Short,2022-01-02 12:00,47112.54,0.04261,-3.21,-0.16,470.39,0.00,0,0.00,1.61,0.08
34,Exit Long,Close entry(s) order Long,2022-01-02 00:00,47370.49,0.04205,-19.35,-0.96,473.60,-0.02,2.20,0.11,23.99,1.19
34,Entry Long,Long,2022-01-01 15:00,47754.47,0.04205,-19.35,-0.96,473.60,-0.02,2.20,0.11,23.99,1.19
33,Exit Short,Close entry(s) order Short,2022-01-01 00:00,46811.77,0.04271,5.54,0.28,492.95,0.01,55.56,2.76,2.63,0.13
33,Entry Short,Short,2021-12-31 15:00,47016.56,0.04271,5.54,0.28,492.95,0.01,55.56,2.76,2.63,0.13
32,Exit Short,Close entry(s) order Short,2021-12-30 06:00,46795.74,0.04322,-17.53,-0.87,487.41,-0.02,22.80,1.13,33.17,1.65
32,Entry Short,Short,2021-12-29 21:00,46464.66,0.04322,-17.53,-0.87,487.41,-0.02,22.80,1.13,33.17,1.65
31,Exit Short,Close entry(s) order Short,2021-12-28 09:00,49200.39,0.03959,56.26,2.80,504.94,0.06,79.33,3.95,1.71,0.09
31,Entry Short,Short,2021-12-27 21:00,50701.44,0.03959,56.26,2.80,504.94,0.06,79.33,3.95,1.71,0.09
30,Exit Long,Close entry(s) order Long,2021-12-24 03:00,51012.72,0.04008,34.94,1.74,448.68,0.03,57.22,2.85,1.61,0.08
30,Entry Long,Long,2021-12-23 15:00,50060.01,0.04008,34.94,1.74,448.68,0.03,57.22,2.85,1.61,0.08
29,Exit Long,Close entry(s) order Long,2021-12-22 00:00,49327.24,0.04068,-3.21,-0.16,413.74,0.00,0,0.00,1.61,0.08
29,Entry Long,Long,2021-12-22 00:00,49327.24,0.04068,-3.21,-0.16,413.74,0.00,0,0.00,1.61,0.08
28,Exit Long,Close entry(s) order Long,2021-12-21 12:00,48624.01,0.04264,65.09,3.24,416.95,0.06,96.81,4.82,18.28,0.91
28,Entry Long,Long,2021-12-20 18:00,47020.99,0.04264,65.09,3.24,416.95,0.06,96.81,4.82,18.28,0.91
27,Exit Short,Close entry(s) order Short,2021-12-20 12:00,46307.48,0.04286,16.91,0.84,351.86,0.02,50.58,2.52,34.76,1.73
27,Entry Short,Short,2021-12-19 18:00,46776.38,0.04286,16.91,0.84,351.86,0.02,50.58,2.52,34.76,1.73
26,Exit Long,Close entry(s) order Long,2021-12-16 09:00,49207.79,0.04074,-3.21,-0.16,334.95,0.00,0,0.00,1.60,0.08
26,Entry Long,Long,2021-12-16 09:00,49207.79,0.04074,-3.21,-0.16,334.95,0.00,0,0.00,1.60,0.08
25,Exit Long,Close entry(s) order Long,2021-12-16 03:00,48519.31,0.04075,-31.41,-1.56,338.16,-0.03,4.38,0.22,30.52,1.52
25,Entry Long,Long,2021-12-15 18:00,49211.83,0.04075,-31.41,-1.56,338.16,-0.03,4.38,0.22,30.52,1.52
24,Exit Short,Long,2021-12-15 18:00,49211.83,0.04169,-48.24,-2.40,369.57,-0.05,64.50,3.21,58.61,2.92
24,Entry Short,Short,2021-12-15 09:00,48132.54,0.04169,-48.24,-2.40,369.57,-0.05,64.50,3.21,58.61,2.92
23,Exit Long,Close entry(s) order Long,2021-12-15 09:00,48132.54,0.04199,11.32,0.56,417.81,0.01,43.07,2.14,3.28,0.16
23,Entry Long,Long,2021-12-14 18:00,47786.13,0.04199,11.32,0.56,417.81,0.01,43.07,2.14,3.28,0.16
22,Exit Short,Close entry(s) order Short,2021-12-14 00:00,47029.65,0.04111,68.41,3.41,406.49,0.07,125.74,6.27,25.47,1.27
22,Entry Short,Short,2021-12-13 00:00,48770.42,0.04111,68.41,3.41,406.49,0.07,125.74,6.27,25.47,1.27
21,Exit Short,Close entry(s) order Short,2021-12-10 21:00,47140.54,0.04253,-3.21,-0.16,338.07,0.00,0,0.00,1.60,0.08
21,Entry Short,Short,2021-12-10 21:00,47140.54,0.04253,-3.21,-0.16,338.07,0.00,0,0.00,1.60,0.08
20,Exit Short,Close entry(s) order Short,2021-12-10 00:00,48525.57,0.04017,51.49,2.57,341.28,0.05,101.47,5.06,20.24,1.01
20,Entry Short,Short,2021-12-09 00:00,49886.02,0.04017,51.49,2.57,341.28,0.05,101.47,5.06,20.24,1.01
19,Exit Short,Close entry(s) order Short,2021-12-06 06:00,48160.15,0.04161,-3.21,-0.16,289.79,0.00,0,0.00,1.60,0.08
19,Entry Short,Short,2021-12-06 06:00,48160.15,0.04161,-3.21,-0.16,289.79,0.00,0,0.00,1.60,0.08
18,Exit Short,Close entry(s) order Short,2021-12-04 12:00,47828.28,0.03553,295.88,14.80,293.00,0.30,504.31,25.22,5.58,0.28
18,Entry Short,Short,2021-12-03 12:00,56239.08,0.03553,295.88,14.80,293.00,0.30,504.31,25.22,5.58,0.28
17,Exit Short,Close entry(s) order Short,2021-12-03 00:00,56257.74,0.03552,-3.20,-0.16,-2.88,0.00,0,0.00,1.60,0.08
17,Entry Short,Short,2021-12-03 00:00,56257.74,0.03552,-3.20,-0.16,-2.88,0.00,0,0.00,1.60,0.08
16,Exit Long,Short,2021-12-03 00:00,56257.74,0.03501,-32.58,-1.63,0.32,-0.03,7.85,0.39,40.00,2.00
16,Entry Long,Long,2021-12-02 12:00,57097.77,0.03501,-32.58,-1.63,0.32,-0.03,7.85,0.39,40.00,2.00
15,Exit Short,Long,2021-12-02 12:00,57097.77,0.0351,-8.57,-0.43,32.90,-0.01,31.12,1.56,10.14,0.51
15,Entry Short,Short,2021-12-02 06:00,56944.93,0.0351,-8.57,-0.43,32.90,-0.01,31.12,1.56,10.14,0.51
14,Exit Short,Close entry(s) order Short,2021-12-02 06:00,56944.93,0.0352,-8.71,-0.44,41.47,-0.01,33.98,1.70,22.26,1.11
14,Entry Short,Short,2021-12-01 18:00,56788.54,0.0352,-8.71,-0.44,41.47,-0.01,33.98,1.70,22.26,1.11
13,Exit Long,Short,2021-12-01 18:00,56788.54,0.03417,-62.88,-3.14,50.18,-0.06,16.07,0.80,67.13,3.35
13,Entry Long,Long,2021-12-01 12:00,58536.41,0.03417,-62.88,-3.14,50.18,-0.06,16.07,0.80,67.13,3.35
12,Exit Long,Close entry(s) order Long,2021-11-30 21:00,56950.56,0.03427,-52.76,-2.63,113.06,-0.05,25.10,1.25,66.64,3.33
12,Entry Long,Long,2021-11-30 12:00,58397.74,0.03427,-52.76,-2.63,113.06,-0.05,25.10,1.25,66.64,3.33
11,Exit Long,Close entry(s) order Long,2021-11-29 21:00,57776.25,0.03415,-32.05,-1.60,165.81,-0.03,6.74,0.34,34.21,1.71
11,Entry Long,Long,2021-11-29 15:00,58621.73,0.03415,-32.05,-1.60,165.81,-0.03,6.74,0.34,34.21,1.71
10,Exit Long,Close entry(s) order Long,2021-11-29 06:00,57250.09,0.0371,121.12,6.05,197.87,0.12,159.63,7.98,25.33,1.27
10,Entry Long,Long,2021-11-28 15:00,53896.36,0.0371,121.12,6.05,197.87,0.12,159.63,7.98,25.33,1.27
9,Exit Short,Long,2021-11-28 15:00,53896.36,0.0371,-3.20,-0.16,76.74,0.00,0,0.00,1.60,0.08
9,Entry Short,Short,2021-11-28 15:00,53896.36,0.0371,-3.20,-0.16,76.74,0.00,0,0.00,1.60,0.08
8,Exit Long,Close entry(s) order Long,2021-11-25 18:00,58864.05,0.035,58.30,2.91,79.94,0.06,78.36,3.92,2.54,0.13
8,Entry Long,Long,2021-11-25 03:00,57105.48,0.035,58.30,2.91,79.94,0.06,78.36,3.92,2.54,0.13
7,Exit Long,Close entry(s) order Long,2021-11-25 03:00,57105.48,0.03534,16.56,0.83,21.64,0.02,59.33,2.97,2.77,0.14
7,Entry Long,Long,2021-11-24 15:00,56546.04,0.03534,16.56,0.83,21.64,0.02,59.33,2.97,2.77,0.14
6,Exit Short,Close entry(s) order Short,2021-11-24 15:00,56546.04,0.03552,-13.41,-0.67,5.08,-0.01,13.38,0.67,47.82,2.39
6,Entry Short,Short,2021-11-24 00:00,56258.78,0.03552,-13.41,-0.67,5.08,-0.01,13.38,0.67,47.82,2.39
5,Exit Long,Short,2021-11-24 00:00,56258.78,0.03467,-52.35,-2.62,18.49,-0.05,4.53,0.23,55.04,2.75
5,Entry Long,Long,2021-11-23 12:00,57677.52,0.03467,-52.35,-2.62,18.49,-0.05,4.53,0.23,55.04,2.75
4,Exit Short,Close entry(s) order Short,2021-11-22 12:00,58247.28,0.03354,41.81,2.09,70.84,0.04,99.29,4.96,3.78,0.19
4,Entry Short,Short,2021-11-21 18:00,59587.98,0.03354,41.81,2.09,70.84,0.04,99.29,4.96,3.78,0.19
3,Exit Long,Short,2021-11-21 18:00,59587.98,0.03354,-3.20,-0.16,29.03,0.00,0,0.00,1.60,0.08
3,Entry Long,Long,2021-11-21 18:00,59587.98,0.03354,-3.20,-0.16,29.03,0.00,0,0.00,1.60,0.08
2,Exit Long,Close entry(s) order Long,2021-11-21 00:00,59034.94,0.0345,35.43,1.77,32.23,0.04,65.00,3.25,5.08,0.25
2,Entry Long,Long,2021-11-20 15:00,57914.50,0.0345,35.43,1.77,32.23,0.04,65.00,3.25,5.08,0.25
1,Exit Short,Long,2021-11-20 15:00,57914.50,0.0345,-3.20,-0.16,-3.20,0.00,0,0.00,1.60,0.08
1,Entry Short,Short,2021-11-20 15:00,57914.50,0.0345,-3.20,-0.16,-3.20,0.00,0,0.00,1.60,0.08
